device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
74880,Avaira / Cadence Evolve / Options Evolve / Enfilcon Dk100 Aspheric,Ophthalmic Devices,0.063,low,20.48,,-115.65,0,0.035,200.67
93438,Device Recall  CONTAK RENEWAL 3 RF,Cardiovascular Devices,0.598,high,35.36,1.89,7940.11,1,0.589,215.2
20703,Device Recall  Kendall,General and Plastic Surgery Devices,0.308,high,26.91,0.47,1262.19,0,0.336,
56354,"Device Recall  Zimmer 4.1 Trabecular Metal"" Dental Implant",Dental Devices,0.318,high,,0.87,972.41,0,0.353,206.24
60383,Device Recall  Customed,Obstetrical and Gynecological Devices,0.472,high,28.32,,2771.03,0,0.459,208.47
93436,Device Recall   CONTAK RENEWAL 3,Cardiovascular Devices,0.473,high,33.75,1.16,4788.46,1,0.466,207.86
50539,Siemens Symbia E,Radiology Devices,0.516,medium,32.46,1.78,6984.56,0,0.439,219.98
66833,Portex Paediatric Tracheal Tube,Anesthesiology Devices,0.42,low,23.78,,3425.83,0,0.268,205.84
97859,Device Recall  DiaScreen Reagent Strips,Hematology and Pathology Devices,0.526,low,20.59,,3905.32,0,0.36,211.37
56741,Device Recall  PrepStain System,Hematology and Pathology Devices,0.685,medium,24.32,,7322.07,1,0.603,219.22
50770,Winco XL Convalescent Recliner  with Steel Casters,Physical Medicine Devices,0.131,medium,,0.29,246.64,0,0.153,201.14
66803,Ciaglia Blue Dolphin Balloon Percutaneous Tracheostomy Introducer Set C-PTBS-2600-PERC6 and C-PTBS-2800-PERC8,Anesthesiology Devices,0.135,low,19.69,,733.49,0,0.068,200.34
95144,"Device Recall  FilterWire EZ"" Embolic Protection System",Cardiovascular Devices,0.482,high,32.54,1.09,4057.05,0,0.462,210.36
102902,"Mouthpiece, Angled 22mm CE model number FC06566",Anesthesiology Devices,0.662,medium,28.37,,7882.24,1,0.566,215.98
54323,"AEM DISPOSABLE ELECTRODES,MODEL ESO300 SERIES",General and Plastic Surgery Devices,0.278,medium,26.64,0.51,1718.14,0,0.257,
100102,NCB,Orthopedic Devices,0.666,high,,3.13,7270.58,0,0.646,217.2
13639,Device Recall  NakomaSL ACP System,Orthopedic Devices,0.737,low,,4.13,7708.57,1,0.572,222.77
17708,"Device Recall  Oxygen Mask, Elongated (Under the Chin) Pediatric",Anesthesiology Devices,0.265,medium,19.97,,205.71,0,0.21,202.35
19004,Device Recall  JPlasma Precise(R) FLEX,General and Plastic Surgery Devices,0.183,medium,26.05,0.24,921.67,0,0.19,
17008,Device Recall  Lap Minor Pack,General and Plastic Surgery Devices,0.707,high,34.02,2.11,7670.38,1,0.709,
114708,SOMATOM Emotion 6 / 16 Slice Configuration systems manufactured before February 2008,Radiology Devices,0.558,high,32.6,1.83,9244.71,1,0.545,221.88
65272,Heartstring II Proximal Seal system; HS-1045,Cardiovascular Devices,0.093,low,30.64,-0.19,-105.95,0,0.047,199.02
100403,enGen Laboratory Automation System,Clinical Chemistry and Clinical Toxicology Devices,0.535,high,20.29,,4258.19,0,0.504,208.96
59089,"Device Recall  7"" (18 cm) Appx 0.26 ml, Smallbore Ext Set w/MicroClave Clear,",General Hospital and Personal Use Devices,0.33,high,21.86,,874.27,0,0.342,205.03
14805,Device Recall  EndoVive 3s Low Profile Balloon Kits,Gastroenterology-Urology Devices,0.21,high,,0.15,889.34,0,0.271,203.01
53845,King Systems Universal Flex2 Breathing Circuit,Anesthesiology Devices,0.27,high,21.24,,2267.42,0,0.321,205.7
102091,Otto Bock Kimba,Physical Medicine Devices,0.583,low,,2.26,4313.34,0,0.417,213.87
13232,Device Recall  Musculoskeletal Transplant Foundation DBX Demineralized Bone Matrix Mix,Orthopedic Devices,0.667,low,,3.31,6518.59,0,0.493,217.5
23365,Device Recall  capillary endcaps,Hematology and Pathology Devices,0.19,medium,15.8,,401.46,0,0.181,201.44
94935,Device Recall  3.5mm X 32.5mm Cortical Screw,Orthopedic Devices,0.386,medium,,1.37,3022.79,0,0.335,206.63
76446,Brand Name: External Automated Defibrillator Registration. Technical name: EXTERNAL AUTOMATIC / SEMI-AUTOMATIC DEFIBRILLER. ANVISA registration number: 80102511545. Risk class: III - High Risk. Affected Model: LIFEPAK 1000,Cardiovascular Devices,0.532,low,34.08,1.63,5797.05,0,0.369,210.57
60690,Device Recall  Sheridan/CF Cuffed Tracheal Tube,Anesthesiology Devices,0.328,high,21.27,,2416.81,0,0.342,203.98
15519,"Device Recall  Ev3, Inc. (Medtronic)",Cardiovascular Devices,0.369,low,32.19,0.81,2630.51,0,0.231,205.65
98137,Device Recall  TomoTherapy HIART System,Radiology Devices,0.315,medium,26.12,0.75,3023.05,0,0.274,216.86
95114,Device Recall  Biomet Exact Calcar Planer Rasp Style Blade,General and Plastic Surgery Devices,0.259,medium,26.4,0.25,1244.07,0,0.232,
58378,Device Recall  TDHisto/Cytology,Clinical Chemistry and Clinical Toxicology Devices,0.583,low,22.08,,4810.2,1,0.406,212.25
53188,dideco Surgical blood wash set,Anesthesiology Devices,0.342,medium,22.49,,2075.29,0,0.289,205.19
97254,Device Recall  Bausch & Lomb 19G Standard 45 Phaco Needle,Ophthalmic Devices,0.585,medium,24.28,,4042.03,0,0.493,215.67
93701,Device Recall  Davol Salute Fixation Reusable Handle,General and Plastic Surgery Devices,0.623,medium,31.06,1.53,5384.59,1,0.529,
16106,Device Recall  OPTICAL BIOMETER,Ophthalmic Devices,0.601,medium,26.43,,4410.34,0,0.521,215.12
96344,Device Recall  SpheRx Posted Pedicle Screw System,Orthopedic Devices,0.254,medium,,0.44,672.41,0,0.218,202.41
94157,"Device Recall  CXP analysis SW V2.1, 3 User Pack",Hematology and Pathology Devices,0.437,high,18.31,,2763.07,0,0.43,208.16
16056,Device Recall  Perioscopy Sheath,Dental Devices,0.257,low,,0.46,953.8,0,0.145,201.06
56148,Device Recall  Hemodialysis System and Accessories,Gastroenterology-Urology Devices,0.195,low,,0.3,665.38,0,0.112,202.11
103493,THOR,Orthopedic Devices,0.913,high,,6.38,12082.04,1,0.937,236.34
93994,Device Recall  AddOn Kids Kit,Anesthesiology Devices,0.479,low,24.55,,4400.87,0,0.318,208.53
94333,Device Recall  Fire Star,Cardiovascular Devices,0.425,high,32.44,0.87,4455.26,0,0.423,206.88
103879,Bard Ventrio,General and Plastic Surgery Devices,0.301,medium,26.03,0.45,1544.24,0,0.258,
102793,ACIST MultiUse Syringe KitModel A2000,Cardiovascular Devices,0.24,low,30.86,0.33,1545.74,0,0.141,203.73
99277,Device Recall  King Systems LTSD  Oropharyngeal Airway Kit,Anesthesiology Devices,0.423,high,23.28,,3765.54,0,0.432,209.45
94346,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.227,high,,0.14,402.75,0,0.268,201.71
96595,Device Recall  Orthopediatrics IM Femoral Nail,Orthopedic Devices,0.406,medium,,1.59,2764.25,0,0.345,206.64
66861,OptEase Retrievable Vena Cava Filter,Cardiovascular Devices,0.211,low,30.48,0.39,1409.66,0,0.123,202.64
19195,Device Recall  AGB Multi Lumen CVC Kit,General Hospital and Personal Use Devices,0.542,high,25.23,,3458.53,0,0.519,211.39
14572,"Device Recall  Zimmer,  Virage OCT Spinal Fixation System",Orthopedic Devices,0.48,high,,1.9,3851.5,0,0.468,207.32
53145,RapidLab 1265 System,Clinical Chemistry and Clinical Toxicology Devices,0.323,medium,16.84,,2365.09,0,0.276,203.79
13164,Device Recall  Transonic Hemodialysis Monitor,Gastroenterology-Urology Devices,0.453,low,,1.01,2599.9,0,0.286,205.76
94951,Device Recall  Allez Spine Laguna Pedicle Screw System,Orthopedic Devices,0.346,medium,,0.98,1511.73,0,0.283,203.75
94292,Device Recall  Dura Star,Cardiovascular Devices,0.099,high,29.59,-0.13,101.89,0,0.195,199.43
56769,Device Recall  Pathfinder NXT,Orthopedic Devices,0.414,high,,1.03,2491.93,0,0.406,206.64
103659,Fresenius LIBERTY 05087215 Automated Peritoneal Dialysis System Line Cycler Set,Gastroenterology-Urology Devices,0.054,high,,0.1,79.7,0,0.178,198.45
51508,ORCHESTRA PLUS Programmer,Cardiovascular Devices,0.523,medium,33.35,1.35,5009.99,0,0.428,210.27
19787,Device Recall  Portex 1st Response Adult Manual Resuscitators,Anesthesiology Devices,0.701,low,29.82,,10214.65,1,0.548,219.65
15634,Device Recall  Dimension Vista 500 Intelligent Lab System,Clinical Chemistry and Clinical Toxicology Devices,0.118,medium,15.12,,906.32,0,0.143,198.45
102045,Domilens,Ophthalmic Devices,0.617,medium,26.13,,4180.07,1,0.525,215.95
59913,Device Recall  Cautery ORQ  for the da Vinci Standard Surgical System;  da Vinci S System and da Vinci Si System,General and Plastic Surgery Devices,0.556,high,29.88,1.12,5225.04,1,0.541,
99675,Device Recall  LiNA Loop,Obstetrical and Gynecological Devices,0.182,low,25.74,,901.76,0,0.108,202.32
99677,Device Recall  Newport HT50 Ventilator,Anesthesiology Devices,0.23,medium,22.33,,1405.27,0,0.214,200.22
94923,"Device Recall  Locking Clavicle Plate,",Orthopedic Devices,0.353,medium,,0.61,1164.53,0,0.283,205.46
14492,Device Recall  IntelliTip MiFi XP Asymmetric Curve Temperature Ablation Catheter,Cardiovascular Devices,0.374,medium,32.14,0.81,3139.21,0,0.315,205.27
97522,Device Recall  Guide Catheter,Cardiovascular Devices,0.148,medium,30.03,0.03,348.07,0,0.155,202.03
15925,Device Recall  Conical  Abutment Pickup Coping,Dental Devices,0.315,high,,0.41,282.17,0,0.325,204.93
56868,Device Recall  Poly stat Flu A &  B Test,Immunology and Microbiology Devices,0.336,low,17.19,,2144.98,0,0.202,203.34
111981,Heartware HVAD pumps,Cardiovascular Devices,0.279,low,31.58,0.24,1674.33,0,0.161,203.08
55847,Device Recall  Minor laceration tray,General and Plastic Surgery Devices,0.278,high,25.8,0.46,1180.56,0,0.312,
56965,"Device Recall  Sarns"" Modular Perfusion System 8000",Cardiovascular Devices,0.388,high,32.85,0.98,3051.34,0,0.404,206.73
98781,Device Recall  Wall Mounting Plate,Radiology Devices,0.316,medium,27.12,0.29,1889.32,0,0.262,215.88
101529,MEDTRONIC  ARRIVE BRAIDED TRANSSEPTAL SHEATH,Cardiovascular Devices,0.163,medium,30.84,0.16,518.09,0,0.166,200.08
101634,Minimal Access Attachment,General and Plastic Surgery Devices,0.072,high,24.69,0.04,-176.53,1,0.184,
52465,Amalgatome SD,General and Plastic Surgery Devices,0.574,low,31.44,1.32,4912.04,0,0.417,
57720,Device Recall  AccuCheK Inform II Blood Glucose Monitor,Clinical Chemistry and Clinical Toxicology Devices,0.349,high,17.47,,741.2,0,0.354,205.81
58935,Device Recall  UniCel DxI 600 Access Immunoassay System Analyzer,Clinical Chemistry and Clinical Toxicology Devices,0.558,high,20.9,,4299.64,1,0.528,211.3
51289,CARTO 3 EP Navigation System,Cardiovascular Devices,0.151,medium,30.39,0.14,1692.46,0,0.167,201.27
99410,Device Recall  6 HOLE REGULAR DOUBLE Y PLATE,Dental Devices,0.149,medium,,-0.39,515.44,0,0.155,199.58
51240,VersaVit,Ophthalmic Devices,0.39,medium,22.98,,1456.33,0,0.316,204.18
94113,Device Recall  PeelAway Introducer set,Cardiovascular Devices,0.337,high,32.32,0.41,3234.49,1,0.358,204.12
9233,Interventional Cardiology - Catheter Introducer Cart,Cardiovascular Devices,0.264,high,30.55,0.52,1027.67,0,0.296,202.07
102872,UHR,Orthopedic Devices,0.47,high,,1.6,3182.02,0,0.461,209.96
43150,IPM Wound Gel Rx Wound Dressing,General and Plastic Surgery Devices,0.825,low,36.86,2.95,9884.85,1,0.692,
50158,TWINFIX Ultra HA Suture Anchor & TWINFIX Ultra PLLA/HA Suture Anchor,Orthopedic Devices,0.694,high,,3.75,6672.85,1,0.671,219.18
16985,Device Recall  General Plastics Pack,General and Plastic Surgery Devices,0.478,high,30.07,0.72,3066.87,0,0.47,
100940,Laparotomy Pack,General and Plastic Surgery Devices,0.207,high,26.21,0.03,518.23,0,0.26,
95590,Device Recall  ReSolve Halo  Open Back Halo Ring,Neurological Devices,0.473,low,28.68,0.89,3733.59,0,0.313,209.09
97466,Device Recall  Tuohy Catheter Kit,Neurological Devices,0.701,high,33.95,2.14,8286.95,1,0.696,219.94
15872,Device Recall  IOL Distal Extension,Dental Devices,0.163,high,,0.2,-89.81,0,0.228,199.8
59130,"Device Recall  23ga Chow Illuminated Pick, Synergetics, inc.",Ophthalmic Devices,0.663,medium,28.47,,5481.45,1,0.594,218.77
104065,Synthes Spiral Blade Component of the Synthes Modular Blade Plate System,Orthopedic Devices,0.648,high,,3.42,6843.93,1,0.637,216.81
99036,Device Recall  INPATIENT Port Access Dressing Tray,General and Plastic Surgery Devices,0.487,high,29.04,0.67,3172.16,0,0.464,
96192,Device Recall  DYONICS 25 Fluid Management System Disposable Inflow/Outflow Tubeset With Forked Suction,Orthopedic Devices,0.637,high,,3.01,7029.89,0,0.622,215.51
20439,Device Recall  RAD SOURCE,Immunology and Microbiology Devices,0.227,low,15.31,,121.68,0,0.108,200.5
93454,Device Recall  AcuMatch MSeries Straight and Curved Fluted Stem Segments.,Orthopedic Devices,0.103,high,,0.53,-97.69,0,0.206,198.89
20484,Opti-Plast Balloon Dilatation Catheters,Cardiovascular Devices,0.5,high,32.73,1.11,4526.21,0,0.466,207.09
18603,Device Recall  ESSENTIO DR Pacemaker,Cardiovascular Devices,0.87,medium,40.89,3.95,15364.97,1,0.818,231.92
57129,Device Recall  Cliniqa Liquid QCTM Cardiac Marker Control,Clinical Chemistry and Clinical Toxicology Devices,0.572,medium,21.52,,5161.32,0,0.479,211.72
96700,Device Recall  Medtronic Intrathecal Catheter Pump Segment Revision Kit,General Hospital and Personal Use Devices,0.094,medium,19.84,,-50.32,0,0.125,200.75
57748,Device Recall  Sepp,General and Plastic Surgery Devices,0.467,low,28.95,0.76,3297.85,0,0.309,
15410,Device Recall  CIOS ALPHA,Radiology Devices,0.373,high,28.81,0.51,3669.53,0,0.375,215.07
17873,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.369,high,,1.21,1895.73,0,0.389,208.41
95408,Device Recall  Locking biliary catheter.,Gastroenterology-Urology Devices,0.749,medium,,2.69,6536.67,1,0.66,223.09
19496,Device Recall  STAIA PACK CortCortisol,Clinical Chemistry and Clinical Toxicology Devices,0.504,medium,20.19,,3521.57,0,0.419,210.76
16349,Device Recall  RadSuite,Radiology Devices,0.912,high,45.68,5.18,19769.81,1,0.936,244.26
102223,CooperVision Contact Lenses,Ophthalmic Devices,0.341,low,23.4,,1930.41,0,0.225,204.46
94307,Device Recall  Fire Star,Cardiovascular Devices,0.678,high,35.71,2.43,10199.21,1,0.662,218.58
51390,Laminectomy Pack,General and Plastic Surgery Devices,0.175,high,26.12,0.14,601.16,0,0.251,
54716,VCATH Insertion Kits,General and Plastic Surgery Devices,0.326,low,26.63,0.43,1731.32,0,0.196,
57714,"Device Recall  Cooper Surgical Incontinence Dish Folding Pessary 0, 55mm.",Obstetrical and Gynecological Devices,0.277,medium,26.63,,939.42,0,0.238,201.75
93654,Device Recall  Radiometer Copenhagen  ABL77 Cal Pack,Clinical Chemistry and Clinical Toxicology Devices,0.216,low,15.76,,383.25,0,0.117,202.93
22628,Device Recall  Sentinol Nitinol Biliary Stent System,Gastroenterology-Urology Devices,0.853,medium,,3.71,9989.04,1,0.802,229.65
19247,Device Recall  Medtronic DxTerity(TM) Diagnostic Catheter,Cardiovascular Devices,0.299,medium,31.03,0.29,1726.55,0,0.248,203.52
100371,Fresenius,Gastroenterology-Urology Devices,0.123,high,,0.16,172.42,0,0.212,199.45
50823,Owandy Radiology IMAX Touch 3D,Radiology Devices,0.2,medium,26.68,0.32,607.4,0,0.197,213.74
51618,Transpac IV Monitoring Kit,Cardiovascular Devices,0.387,high,32.38,0.74,3493.66,0,0.4,207.6
102659,Portex,Anesthesiology Devices,0.5,high,24.96,,4778.49,0,0.485,208.74
95816,Device Recall  Optical Guidance Platform,Radiology Devices,0.327,medium,27.98,0.64,2436.09,0,0.27,212.43
103970,Spine Wave,Orthopedic Devices,0.056,low,,0.38,-45.27,0,0.035,200.88
99881,Truform Therapeutic Classic Medical Style Compression Stockings,General Hospital and Personal Use Devices,0.237,low,20.7,,85.88,0,0.125,203.25
21318,"Sheep Blood, Defibrinated - Catalog Number 211945, Unit 15 ml.",Immunology and Microbiology Devices,0.388,medium,18.15,,2639.69,0,0.329,206.59
93764,Device Recall  Altaire Shoulder Coil,Radiology Devices,0.832,medium,42.17,4.24,18402.78,1,0.773,238.11
102443,Boston Scientific,General and Plastic Surgery Devices,0.372,high,26.72,0.75,2499.89,0,0.387,
21542,Device Recall  Hospitak,Anesthesiology Devices,0.617,medium,28.09,,6642.6,0,0.53,215.07
58376,Device Recall  ARTIS zee and zeego,Radiology Devices,0.308,high,25.98,0.33,2329.3,0,0.324,215.12
29480,NucliSENS easyMAG Magnetic Silica,Hematology and Pathology Devices,0.173,low,15.77,,71.94,0,0.088,200.98
56325,Device Recall  Terumo Advance Perfusion System 1,Cardiovascular Devices,0.284,high,31.46,0.41,1282.97,0,0.31,201.74
17666,Device Recall  MultiLumen Central Venous Catheterization Kit with Blue FlexTip(R),General Hospital and Personal Use Devices,0.519,high,24.95,,3573.34,1,0.505,210.62
57499,Device Recall  Subdural Electrode,Neurological Devices,0.35,low,28.11,0.43,1830.47,0,0.217,205.02
42658,Medtronic Kappa and Sigma Pacemakers,Cardiovascular Devices,0.471,low,33.74,0.99,4000.1,0,0.31,208.96
22084,"Vitros Chemistry CRBM Slides, REF 889 2382.  There are 90 slides per box.   For in vitro diagnostic use. Firm on label:  Ortho-Clinical Diagnostics, Inc., Rochester, NY  14626.",Clinical Chemistry and Clinical Toxicology Devices,0.332,high,17.11,,1812.58,0,0.351,204.96
20297,Stanmore modular hip system; Stanmore CoCr femoral size 2 std. stem; part 164242,Orthopedic Devices,0.326,medium,,0.77,1389.57,0,0.264,202.27
52944,EP4 Computerized Stimulator,Cardiovascular Devices,0.547,low,34.47,1.34,5717.07,0,0.373,211.05
95295,Device Recall  LifeStent FlexStar Stent System,Gastroenterology-Urology Devices,0.812,high,,2.94,8845.22,0,0.812,228.23
59877,Device Recall  TECNIS CL,Ophthalmic Devices,0.745,medium,30.41,,6337.03,1,0.671,221.99
52593,LIFEPAK,Cardiovascular Devices,0.1,medium,30.62,0.25,557.93,0,0.142,201.2
94400,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.639,high,,1.96,5667.49,1,0.628,217.66
19061,Device Recall  SOMATOM Sensation Open,Radiology Devices,0.198,high,26.13,0.02,1836.68,0,0.254,210.44
97919,Device Recall  Microstream CAPNOLINE H ADULT,Anesthesiology Devices,0.2,medium,21.14,,-136.65,0,0.192,203.62
54965,Device Recall  Innova SelfExpanding Stent System,Cardiovascular Devices,0.596,high,34.68,1.5,6997.28,1,0.571,216.03
66822,HAMILTON-G5 / S1,Anesthesiology Devices,0.661,medium,29.44,,8735.92,1,0.587,217.49
55944,Device Recall  Phantom black latex powderfree gloves,General Hospital and Personal Use Devices,0.558,low,24.95,,3863.16,0,0.386,213.3
17097,Device Recall  V60 Ventilator with Proportional Pressure Ventilation and AutoTrak Software Options,Anesthesiology Devices,0.411,medium,23.37,,2746.89,0,0.336,205.97
93472,Device Recall  Definium AMX 700,Radiology Devices,0.108,low,26.22,0.39,-981.59,0,0.066,211.61
96634,"Device Recall  FASTRAC ""Pull"" Gastric Access Port",Gastroenterology-Urology Devices,0.641,medium,,1.96,5350.53,1,0.554,217.36
111901,Intra-aortic balloon catheter kits and percutaneous introducer kits,Cardiovascular Devices,0.563,low,35.0,1.4,6039.18,0,0.393,212.94
15404,"Device Recall  BD ReticCount"" Reticulocyte Reagent System",Hematology and Pathology Devices,0.376,medium,17.67,,1949.25,0,0.312,206.32
100140,"bioMerieux Kit, Instrument & Update",Immunology and Microbiology Devices,0.516,high,20.49,,4024.34,0,0.498,209.23
102939,TDx/TDxFLx Gentamicin Wedge Reagent,Clinical Chemistry and Clinical Toxicology Devices,0.142,medium,15.58,,107.36,0,0.151,200.46
98220,Device Recall  CIVCO SurgiTip Transducer cover,Radiology Devices,0.386,medium,28.85,1.17,3673.63,0,0.324,215.16
22291,Device Recall  P.F.C.,Orthopedic Devices,0.466,high,,1.51,3473.39,0,0.449,206.97
14857,Device Recall  Hospira Inc. a Pfizer company,General Hospital and Personal Use Devices,0.147,high,19.49,,267.46,0,0.223,200.79
113783,ADAC ARGUS Gamma Camera Systems (Nuclear medicine system),Radiology Devices,0.4,high,30.89,1.21,3568.21,0,0.404,213.08
59566,"Device Recall   Sutures, Absorbable, Synthetic, Polyglycolic Acid.",General and Plastic Surgery Devices,0.248,medium,25.62,0.2,1039.25,0,0.216,
19984,Deikos A+  Implantable Cardioverter Defibrillator,Cardiovascular Devices,0.487,medium,33.73,1.28,5097.93,0,0.412,209.6
96667,Device Recall  UroDiagnost,Radiology Devices,0.6,high,33.46,1.92,8185.58,1,0.572,224.6
23466,Device Recall  LANTIS Verify and Record software with XLINK option for Varian MLC,Radiology Devices,0.423,high,29.35,1.01,4068.44,0,0.416,216.87
98456,Device Recall  ALLMED Huber Needle,General Hospital and Personal Use Devices,0.568,high,25.6,,3621.64,1,0.532,210.61
98209,Device Recall  Medtronic Everest Disposable Inflation Device,Cardiovascular Devices,0.611,medium,36.12,1.87,7522.13,1,0.524,213.78
55549,"Device Recall  Appraise A1C Test Pak Kit (Medical Mutual of Ohio),",Hematology and Pathology Devices,0.812,high,27.28,,9907.47,1,0.806,226.56
60280,Device Recall  Customed,Ophthalmic Devices,0.249,high,20.53,,1026.88,0,0.286,201.37
14345,Device Recall  Orthopedic Devices,Orthopedic Devices,0.386,high,,0.99,1577.6,0,0.383,206.66
55038,Device Recall  Guidant RAPIDO CutAway  Guiding Catheter,Cardiovascular Devices,0.765,medium,39.25,3.06,12723.92,1,0.704,224.96
58745,Device Recall  Synthes 2.4 and 2.7 MM Locking Screw SLFTPNG with T8 Stardrive Recess 12 MM,Orthopedic Devices,0.219,high,,0.37,848.94,0,0.279,204.14
59158,Device Recall  Merit RAD BOARD,General and Plastic Surgery Devices,0.289,high,25.93,0.33,831.61,0,0.309,
14645,Device Recall  Fukuda Denshi patient monitor,Cardiovascular Devices,0.626,low,35.22,1.9,8501.28,0,0.464,218.79
101199,Suture cutter,Orthopedic Devices,0.482,low,,1.6,3499.91,0,0.318,209.5
104100,Synthes Spiral Blade Component of the Synthes Modular Blade Plate System,Orthopedic Devices,0.556,high,,2.85,4838.92,1,0.549,212.49
58407,"Device Recall  Brilliance CT   6, Brilliance CT 16, Brilliance CT 40, & Brilliance CT 64",Radiology Devices,0.326,high,28.13,0.38,2686.0,0,0.341,213.89
19679,Device Recall  RS TANDEM 5F DL XCELA PICC PASV,General Hospital and Personal Use Devices,0.5,high,25.27,,3466.05,0,0.496,210.12
57749,Device Recall  Femoral component,Orthopedic Devices,0.164,medium,,-0.02,203.69,0,0.156,199.9
18369,Device Recall  Percuvance Johans Grasper Tool Tip,General and Plastic Surgery Devices,0.541,medium,29.94,1.13,3710.67,0,0.449,
21389,Device Recall  AXIOM Sensis,Cardiovascular Devices,0.547,high,34.14,1.58,4960.19,1,0.528,213.36
102017,"McGhan Style 40, Round Breast Implant, Standard Projection, Silicone-filled Smooth INTRASHIEL Barrier",General and Plastic Surgery Devices,0.347,low,26.81,0.41,1436.78,0,0.203,
95068,Device Recall  Digital Fluoroscopic Imaging System,Radiology Devices,0.703,high,38.19,3.35,11202.96,1,0.697,230.74
97389,Device Recall  Endotek AlimaxxB Uncovered Biliary Stent,Gastroenterology-Urology Devices,0.551,high,,1.71,4255.38,1,0.548,213.31
104042,InterPulse Handpiece Set With Suction Tubing,General Hospital and Personal Use Devices,0.519,medium,25.91,,2697.97,0,0.428,209.58
13143,Device Recall  Coblator II System,General and Plastic Surgery Devices,0.094,low,25.4,-0.16,67.86,0,0.047,
55123,Device Recall  Stryker Evacuation Chair,General Hospital and Personal Use Devices,0.221,medium,20.83,,727.06,0,0.205,202.73
22041,Potassium Electrode Tip; || Part No.s: || 668281 Tip Assembly- Synchron Family || 669117 Packaged- Synchron Family || 441104 Electrode Assembly- EL-ISE || 445604 Electrode Packaged- EL-ISE,Clinical Chemistry and Clinical Toxicology Devices,0.167,high,15.77,,1005.38,0,0.25,202.62
61858,Zenith Alpha™ Thoracic Endovascular Graft,Cardiovascular Devices,0.331,medium,32.29,0.54,2957.04,0,0.29,205.26
16393,Device Recall  Procotyl (Rim Lock) Liners,Orthopedic Devices,0.485,medium,,1.28,3471.19,0,0.396,210.48
4880,Heartware Ventricular Assist Device (HVAD) DC Adapters,Cardiovascular Devices,0.222,low,31.1,0.02,587.71,0,0.119,202.64
93990,Device Recall  STERRAD 50 Sterilizer,General Hospital and Personal Use Devices,0.122,high,20.67,,-12.95,0,0.212,200.53
101698,Kalare (DREXKL80),Radiology Devices,0.342,medium,26.94,0.82,3612.48,0,0.288,214.97
52735,"CLARION 1.2, Advanced Bionics implantable cochlear stimulator","Ear, Nose, and Throat Devices",0.476,low,,0.99,1952.06,0,0.315,210.29
18174,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.261,high,,1.35,1406.0,0,0.315,202.16
15247,"Device Recall  Flex SENSE Body Coil used with the the ACS NT, Intera 1.5T and Achieva 1.5T MR Philips MRI systems",Radiology Devices,0.12,high,25.6,-0.3,86.13,0,0.207,209.37
52846,Scorpio,Orthopedic Devices,0.228,high,,0.57,1238.57,0,0.278,200.59
94834,Device Recall  Atrium,General and Plastic Surgery Devices,0.38,high,28.26,0.49,2293.55,0,0.393,
57304,"Device Recall  Persona, The Personalized Knee System",Orthopedic Devices,0.365,high,,1.26,1296.96,0,0.372,205.54
53460,Depuy P.F.C. E Knee System,Orthopedic Devices,0.334,high,,0.66,2059.01,0,0.352,205.01
60325,Device Recall  Customed,Orthopedic Devices,0.46,high,,1.46,3486.67,0,0.444,206.78
42565,Infusomat Space Pump - US Version Infusion pump,General Hospital and Personal Use Devices,0.329,low,20.96,,1334.57,0,0.192,205.42
95160,Device Recall  Burette Set,General Hospital and Personal Use Devices,0.137,high,20.73,,458.05,0,0.225,200.66
103208,PALINDROME EMERALD Kit  Cuffed Dual Lumen Catheter,Gastroenterology-Urology Devices,0.625,low,,1.76,5904.41,0,0.461,215.77
77757,"infinia hawkeye 4 emission scanners, infinia devices, vg and vg hawkeye devices and helix systems used in nuclear medicine",Radiology Devices,0.291,high,28.09,0.58,1873.53,1,0.324,213.37
93450,Device Recall  BHR Acetabular Cup W/ Impactor,Orthopedic Devices,0.366,medium,,0.85,1591.31,0,0.298,205.76
13914,Device Recall  Medtronic EnVeo R Loading System,Cardiovascular Devices,0.667,low,37.21,2.15,8498.25,0,0.498,216.9
53477,Depuy P.F.C. E RP Knee System,Orthopedic Devices,0.747,high,,4.24,8498.95,1,0.733,222.09
98213,Device Recall  Codman,Neurological Devices,0.868,high,37.4,3.21,12417.64,1,0.884,231.54
52265,LPlate,Orthopedic Devices,0.283,medium,,0.83,1560.84,1,0.246,202.09
58107,Device Recall  BC Hammock Mesh Sling,General Hospital and Personal Use Devices,0.324,low,21.54,,979.5,0,0.189,205.12
58287,Device Recall  Siemens Luminos dRF,Radiology Devices,0.454,high,30.46,1.17,5344.05,0,0.448,218.13
58815,Device Recall  Navigator HD,Gastroenterology-Urology Devices,0.211,high,,0.25,443.93,0,0.258,200.06
16216,Device Recall  T2CandidaCartridges,Immunology and Microbiology Devices,0.359,low,17.94,,1564.79,0,0.214,203.91
